ID#,Country,SERIES          SH,SHOT,YEAR,MON,DAY,SITE,LAT,LONG,HOB,YD-MN,YIELD,DATE,MON_NUM,HOB_ft
986,USA,Phalanx,Cabra,1983,MAR,26,NTS-PM,13:00.5,-116.46,-542.5,20,20,3/26/1983,3,-165.3963415
1068,USA,Touchstone,Kernville,1988,FEB,15,NTS-PM,32:47.6,-116.47148,-541.6,20,20,2/15/1988,2,-165.1219512
1022,USA,Grenadier,Cottage,1985,MAR,23,NTS-YF,19:10.3,-116.08896,-515,20,20,3/23/1985,3,-157.0121951
706,USSR,1980,,1980,OCT,12,STS-B,49.9675,79.0225,-510,20,20,10/12/1980,10,-155.4878049
291,USSR,1967,,1967,OCT,21,NZ-NS,73.4,54.8,-500,20,20,10/21/1967,10,-152.4390244
591,USSR,1978,,1978,AUG,10,NZ-NS,73.291,54.883,-500,20,20,8/10/1978,8,-152.4390244
779,USSR,1982,,1982,OCT,11,NZ-NS,73.339,54.608,-500,20,20,10/11/1982,10,-152.4390244
42,UK,Musketeer,Midland,1987,JUL,16,NTS-YF,37.10355,-116.02335,-486.77,20,20,7/16/1987,7,-148.4054878
716,USA,Emery,Artesia,1970,DEC,16,NTS-YF,37.10017,-116.00794,-484.83,20,20,12/16/1970,12,-147.8140244
27,UK,Arbor,Fallon,1974,MAY,23,NTS-YF,37.12449,-116.07888,-466.04,20,20,5/23/1974,5,-142.0853659
31,UK,Quicksilver,Nessel,1979,AUG,29,NTS-YF,37.12122,-116.06659,-464,20,20,8/29/1979,8,-141.4634146
470,USA,Flintlock,Kankakee,1966,JUN,15,NTS-YF,37.17153,-116.04886,-455.25,20,20,6/15/1966,6,-138.7957317
980,USA,Praetorian,Frisco,1982,SEP,23,NTS-YF,11:38.4,-116.08779,-451,20,20,9/23/1982,9,-137.5
531,USA,Crosstie,Staccato,1968,JAN,19,NTS-YF,37.1564,-116.0539,-443.48,20,20,1/19/1968,1,-135.2073171
652,USA,Mandrel,Diesel Train,1969,DEC,5,NTS-RM,37.17997,-116.21086,-419.15,0,20,12/5/1969,12,-127.7896341
662,USA,Mandrel,Terrine-Yellow,1969,DEC,18,NTS-YF,37.121,-116.029,-417,20,20,12/18/1969,12,-127.1341463
938,USA,Tinderbox,Liptauer,1980,APR,3,NTS-YF,35:49.6,-116.08226,-417,20,20,4/3/1980,4,-127.1341463
271,USA,Storax,Merrimac,1962,JUL,13,NTS-YF,37.05506,-116.03339,-413.31,20,20,7/13/1962,7,-126.0091463
538,USA,Crosstie,Dorsal Fin,1968,FEB,29,NTS-RM,37.18461,-116.21144,-410.06,0,20,2/29/1968,2,-125.0182927
236,USSR,1964,,1964,OCT,25,NZ-NS,73.387,54.985,-400,0.001,20,10/25/1964,10,-121.9512195
322,USA,Storax,Stones,1963,MAY,22,NTS-YF,37.11106,-116.03906,-394.72,20,20,5/22/1963,5,-120.3414634
673,USA,Mandrel,Yannigan-Blue,1970,FEB,26,NTS-YF,37.114,-116.067,-394,20,20,2/26/1970,2,-120.1219512
375,USA,Whetstone,Bye,1964,JUL,16,NTS-YF,37.18219,-116.04536,-389.26,20,20,7/16/1964,7,-118.6768293
1003,USA,Fusileer,Gorbea,1984,JAN,31,NTS-YF,42:17.3,-116.1217,-388,20,20,1/31/1984,1,-118.2926829
821,USA,Arbor,Ming Blade,1974,JUN,19,NTS-RM,02:50.8,-116.20726,-387.65,0,20,6/19/1974,6,-118.1859756
841,USA,Bedrock,Dining Car,1975,APR,5,NTS-RM,30:36.3,-116.21388,-383.01,0,20,4/5/1975,4,-116.7713415
549,USA,Crosstie,Noor,1968,APR,10,NTS-YF,37.15439,-116.07886,-381.81,20,20,4/10/1968,4,-116.4054878
946,USA,Tinderbox,Bonarda,1980,SEP,25,NTS-YF,20:52.2,-116.04809,-381,20,20,9/25/1980,9,-116.1585366
674,USA,Mandrel,Yannigan-White,1970,FEB,26,NTS-YF,37.118,-116.067,-363,20,20,2/26/1970,2,-110.6707317
205,USA,Nougat,Ringtail,1961,DEC,17,NTS-YF,37.04317,-116.02531,-362.99,0,20,12/17/1961,12,-110.6676829
666,USA,Mandrel,Ajo,1970,JAN,30,NTS-YF,37.03083,-116.03475,-304.11,0,20,1/30/1970,1,-92.71646341
347,USA,Niblick,Greys,1963,NOV,22,NTS-YF,37.11933,-116.04517,-300.84,20,20,11/22/1963,11,-91.7195122
796,USSR,1983,,1983,MAY,30,STS-D,49.74111,78.12028,-245,0.001,20,5/30/1983,5,-74.69512195
594,USA,Bowline,Tyg-A,1968,DEC,12,NTS-YF,37.12082,-116.08056,-228.3,0,20,12/12/1968,12,-69.60365854
280,USSR,1967,,1967,JUN,29,STS-D,49.82222,78.04333,0,0.001,20,6/29/1967,6,0
7,CHINA,,,1967,DEC,24,LN,41.5,88.5,0,15,20,12/24/1967,12,0
692,USA,Mandrel,Cornice-Green,1970,MAY,15,NTS-YF,37.16192,-116.03886,0,20,20,5/15/1970,5,0
684,USA,Mandrel,Can-Red,1970,APR,21,NTS-YF,37.11558,-116.08011,0,20,20,4/21/1970,4,0
353,USSR,1970,,1970,JUL,24,STS-D,49.81361,78.13222,0,0.001,20,7/24/1970,7,0
391,USSR,1971,,1971,DEC,30,STS-D,49.755,78.0475,0,20,20,12/30/1971,12,0
12,CHINA,,,1971,NOV,18,LN,41.5,88.5,0,15,20,11/18/1971,11,0
409,USSR,1972,,1972,AUG,28,NZ-NS,73.388,54.847,0,20,20,8/28/1972,8,0
420,USSR,1972,,1972,DEC,10,STS-D,49.82806,78.05806,0,20,20,12/10/1972,12,0
425,USSR,1973,,1973,JUL,10,STS-D,49.79111,78.01278,0,0.001,20,7/10/1973,7,0
459,USSR,1974,,1974,AUG,29,NZ-NS,73.397,54.905,0,20,20,8/29/1974,8,0
490,USSR,1975,,1975,AUG,23,NZ-NS,73.334,54.682,0,20,20,8/23/1975,8,0
493,USSR,1975,,1975,AUG,23,NZ-NS,73.334,54.682,0,20,20,8/23/1975,8,0
501,USSR,1975,,1975,OCT,21,NZ-NS,73.307,55.01,0,20,20,10/21/1975,10,0
521,USSR,1976,,1976,SEP,29,NZ-NS,73.36,54.871,0,20,20,9/29/1976,9,0
75,FRANCE,1977,Ajax,1977,JUL,6,PMU-R,-21.783,-138.96,0,5,20,7/6/1977,7,0
573,USSR,1978,,1978,APR,22,STS-D,49.75167,78.13167,0,0.001,20,4/22/1978,4,0
649,USSR,1979,,1979,AUG,4,STS-B,49.90306,78.88778,0,20,20,8/4/1979,8,0
673,USSR,1979,,1979,DEC,2,STS-B,49.90944,78.78444,0,20,20,12/2/1979,12,0
670,USSR,1979,,1979,OCT,28,STS-B,49.99667,78.995,0,20,20,10/28/1979,10,0
665,USSR,1979,,1979,OCT,18,NZ-NS,73.316,54.816,0,20,20,10/18/1979,10,0
716,USSR,1980,,1980,DEC,14,STS-B,49.90889,78.91861,0,20,20,12/14/1980,12,0
693,USSR,1980,,1980,JUL,31,STS-D,49.79056,78.09083,0,0.001,20,7/31/1980,7,0
692,USSR,1980,,1980,JUN,29,STS-B,49.94861,78.81806,0,20,20,6/29/1980,6,0
701,USSR,1980,,1980,OCT,11,NZ-NS,73.336,54.94,0,20,20,10/11/1980,10,0
117,FRANCE,1981,Lyncee,1981,JUL,8,PMU-R,-21.791,-139.046,0,5,20,7/8/1981,7,0
120,FRANCE,1981,Agenor,1981,AUG,3,PMU-R34,-21.824,-138.903,0,20,20,8/3/1981,8,0
728,USSR,1981,,1981,MAY,27,STS-B,49.98694,78.97056,0,0.001,20,5/27/1981,5,0
131,FRANCE,1982,Antilokos,1982,JUL,1,PMU-R34,-21.769,-138.946,0,20,20,7/1/1982,7,0
761,USSR,1982,,1982,APR,25,STS-B,49.91694,78.88778,0,20,20,4/25/1982,4,0
762,USSR,1982,,1982,APR,25,STS-B,49.91694,78.88778,0,20,20,4/25/1982,4,0
766,USSR,1982,,1982,JUL,4,STS-B,49.95861,78.81167,0,20,20,7/4/1982,7,0
139,FRANCE,1983,Oxylos,1983,JUN,28,PMU-L,-21.767,-138.871,0,5,20,6/28/1983,6,0
141,FRANCE,1983,Carnabon,1983,AUG,4,PMU-L,-21.835,-138.829,0,20,20,8/4/1983,8,0
825,USSR,1983,,1983,NOV,20,STS-B,50.05083,78.99917,0,0.001,20,11/20/1983,11,0
31,CHINA,,,1983,OCT,6,LN-C,41.538,88.714,0,20,20,10/6/1983,10,0
862,USSR,1984,,1984,OCT,25,NZ-NS,73.355,54.99,0,20,20,10/25/1984,10,0
157,FRANCE,1985,Codros,1985,OCT,26,PMU-L,-21.849,-138.815,0,20,20,10/26/1985,10,0
880,USSR,1985,,1985,APR,25,STS-B,49.92667,78.88083,0,20,20,4/25/1985,4,0
878,USSR,1985,,1985,FEB,10,STS-B,49.89917,78.78056,0,20,20,2/10/1985,2,0
886,USSR,1985,,1985,JUN,30,STS-B,49.86444,78.66861,0,20,20,6/30/1985,6,0
165,FRANCE,1986,Naupolis,1986,NOV,12,PMU-L,-21.843,-138.927,0,5,20,11/12/1986,11,0
171,FRANCE,1987,Iphpitos,1987,JUN,21,PMU-L,-21.865,-138.891,0,20,20,6/21/1987,6,0
916,USSR,1987,,1987,AUG,2,STS-B,49.88056,78.87472,0,20,20,8/2/1987,8,0
917,USSR,1987,,1987,AUG,2,STS-B,49.88056,78.87472,0,20,20,8/2/1987,8,0
920,USSR,1987,,1987,AUG,2,NZ-NS,73.326,54.602,0,20,20,8/2/1987,8,0
931,USSR,1987,,1987,DEC,13,STS-B,49.96306,78.79306,0,20,20,12/13/1987,12,0
176,FRANCE,1988,Nelee,1988,MAY,11,PMU-L,-21.833,-138.945,0,20,20,5/11/1988,5,0
179,FRANCE,1988,Dejanire,1988,JUN,23,PMU-L,-21.846,-138.911,0,5,20,6/23/1988,6,0
190,FRANCE,1989,Tros,1989,NOV,20,PMU-L,-21.793,-138.884,0,5,20,11/20/1989,11,0
186,FRANCE,1989,Nyctee,1989,JUN,3,PMU-L,-21.842,-138.922,0,20,20,6/3/1989,6,0
189,FRANCE,1989,Erigone,1989,OCT,31,PMU-L,-21.793,-138.855,0,5,20,10/31/1989,10,0
965,USSR,1989,,1989,JAN,22,STS-B,49.93944,78.81944,0,20,20,1/22/1989,1,0
193,FRANCE,1990,Telephe,1990,JUN,2,PMU-L,-21.877,-138.918,0,5,20,6/2/1990,6,0
200,FRANCE,1991,Alcinos,1991,MAY,18,PMU-L,-21.832,-139.014,0,20,20,5/18/1991,5,0
208,FRANCE,1995,Phegee,1995,NOV,21,PMU-L,-21.88,-139.03,0,20,20,11/21/1995,11,0
9,CHINA,,,1969,SEP,22,LN-B,41.376,88.318,0,20,19.2,9/22/1969,9,0
445,USA,Flintlock,Rex,1966,FEB,24,NTS-PM,37.27183,-116.43383,-671.69,19,19,2/24/1966,2,-204.7835366
576,USA,Bowline,Stoddard,1968,SEP,17,NTS-YF,37.11986,-116.12747,-467.87,31,19,9/17/1968,9,-142.6432927
759,USA,Grommet,Misty North,1972,MAY,2,NTS-RM,37.2077,-116.2088,-376.08,0,19,5/2/1972,5,-114.6585366
952,USSR,1988,,1988,NOV,23,STS-D,49.77944,78.03722,-204,0.001,19,11/23/1988,11,-62.19512195
282,USSR,1967,,1967,AUG,4,STS-D,49.75444,78.05028,0,0.001,19,8/4/1967,8,0
294,USSR,1967,,1967,DEC,8,STS-D,49.81833,78.17083,0,0.001,19,12/8/1967,12,0
465,USSR,1974,Argon-3,1974,OCT,16,STS-B,49.9875,78.89417,0,0.001,19,10/16/1974,10,0
681,USSR,1980,,1980,APR,25,STS-B,49.97639,78.75944,0,0.001,19,4/25/1980,4,0
828,USSR,1983,,1983,NOV,29,STS-D,49.75861,78.04861,0,0.001,19,11/29/1983,11,0
115,USA,Plumbbob,Whitney,1957,SEP,23,NTS-YF,37.1383,-116.1175,150,19,19,9/23/1957,9,45.73170732
28,USA,Snapper,Dog,1952,MAY,1,NTS-YF,37.0842,-116.0203,320,19,19,5/1/1952,5,97.56097561
101,USA,Plumbbob,Stokes,1957,AUG,7,NTS-YF,37.0867,-116.0236,460,19,19,8/7/1957,8,140.2439024
38,USSR,1957,,1957,MAR,8,STS,50,78,610,19,19,3/8/1957,3,185.9756098
379,USA,Whetstone,Canvasback,1964,AUG,22,NTS-YF,37.06533,-116.01544,-447.66,0,18,8/22/1964,8,-136.4817073
626,USA,Mandrel,Ildrim,1969,JUL,16,NTS-YF,37.11943,-116.05512,-410.26,20,18,7/16/1969,7,-125.0792683
797,USA,Toggle,Dido Queen,1973,JUN,5,NTS-RM,37.18503,-116.21511,-391.36,0,18,6/5/1973,6,-119.3170732
515,USA,Crosstie,Bordeaux,1967,AUG,18,NTS-YF,37.01217,-116.03647,-332.02,0,18,8/18/1967,8,-101.2256098
427,USA,Flintlock,Mauve,1965,AUG,6,NTS-YF,37.01767,-116.03983,-321,0,18,8/6/1965,8,-97.86585366
723,USA,Emery,Embudo,1971,JUN,16,NTS-YF,37.03317,-116.01367,-303.06,0,18,6/16/1971,6,-92.39634146
275,USSR,1967,,1967,MAR,25,STS-D,49.75333,78.05361,0,0.001,18,3/25/1967,3,0
300,USSR,1968,,1968,JUN,19,STS-B,49.98025,78.9855,0,0.001,18,6/19/1968,6,0
322,USSR,1969,,1969,MAY,31,STS-SU,49.95031,77.69422,0,0.001,18,5/31/1969,5,0
454,USSR,1974,,1974,JUL,10,STS-D,49.77722,78.1125,0,0.001,18,7/10/1974,7,0
450,USSR,1974,,1974,MAY,16,STS-D,49.73972,78.03583,0,0.001,18,5/16/1974,5,0
612,USSR,1978,Galit,1978,OCT,17,null,47.85,48.12,0,0.001,18,10/17/1978,10,0
628,USSR,1979,,1979,FEB,1,STS-B,50.08083,78.85333,0,0.001,18,2/1/1979,2,0
104,FRANCE,1980,Boros,1980,APR,1,PMU-R,-21.845,-138.758,0,5,18,4/1/1980,4,0
173,FRANCE,1987,Pasiphae,1987,NOV,5,PMU-L,-21.791,-138.874,0,5,18,11/5/1987,11,0
196,FRANCE,1990,Anticlee,1990,JUL,4,PMU-L,-21.85,-139.042,0,5,18,7/4/1990,7,0
123,USA,Hardtack I,Cactus,1958,MAY,5,EN,11.5564,162.3542,1,18,18,5/5/1958,5,0.304878049
8,USA,Sandstone,Zebra,1948,MAY,14,EN,11.56,162.35,60,18,18,5/14/1948,5,18.29268293
211,USSR,1962,,1962,NOV,17,STS,50,78,715,18,18,11/17/1962,11,217.9878049
67,USSR,1958,,1958,MAR,22,STS,50,78,1415,18,18,3/22/1958,3,431.402439
635,USSR,1979,,1979,MAY,31,STS-D,49.81278,78.05944,0,0.001,17,5/31/1979,5,0
127,FRANCE,1982,Rhesos,1982,MAR,20,PMU-L,-21.846,-138.868,0,5,17,3/20/1982,3,0
103,USA,Plumbbob,Shasta,1957,AUG,18,NTS-YF,37.128,-116.1064,150,17,17,8/18/1957,8,45.73170732
96,USA,Plumbbob,Diablo,1957,JUL,15,NTS-YF,37.1503,-116.1086,150,17,17,7/15/1957,7,45.73170732
644,USA,Mandrel,Pod-A,1969,OCT,29,NTS-YF,37.14021,-116.1305,-266.7,16.7,16.7,10/29/1969,10,-81.31097561
773,USSR,1982,Rift-1,1982,SEP,4,null,69.2,81.65,-960,16,16,9/4/1982,9,-292.6829268
923,USA,Quicksilver,Kloster,1979,FEB,15,NTS-YF,38:53.7,-116.07184,-536.4,20,16,2/15/1979,2,-163.5365854
551,USA,Crosstie,Shuffle,1968,APR,18,NTS-YF,37.15253,-116.037,-493.47,20,16,4/18/1968,4,-150.4481707
1070,USA,Touchstone,Schellbourne,1988,MAY,13,NTS-YF,59:09.9,-116.0721,-463,0,16,5/13/1988,5,-141.1585366
711,USA,Emery,Abeytas,1970,NOV,5,NTS-YF,37.02947,-116.01181,-393.46,20,16,11/5/1970,11,-119.9573171
660,USA,Mandrel,Lovage,1969,DEC,17,NTS-YF,37.00658,-116.02281,-378.05,0,16,12/17/1969,12,-115.2591463
590,USA,Bowline,Ming Vase,1968,NOV,20,NTS-16,37.00983,-116.20642,-307.94,0,16,11/20/1968,11,-93.88414634
285,USSR,1967,,1967,SEP,16,STS-SU,49.93719,77.72811,0,0.001,16,9/16/1967,9,0
325,USSR,1969,,1969,JUL,23,STS-D,49.81972,78.13722,0,16,16,7/23/1969,7,0
321,USSR,1969,,1969,MAY,16,STS-D,49.76778,78.08167,0,0.001,16,5/16/1969,5,0
331,USSR,1969,,1969,OCT,1,STS-D,49.78639,78.10806,0,0.001,16,10/1/1969,10,0
372,USSR,1971,,1971,JUN,6,STS-SU,49.97542,77.66028,0,16,16,6/6/1971,6,0
392,USSR,1972,,1972,FEB,10,STS-B,50.02428,78.87808,0,16,16,2/10/1972,2,0
614,USSR,1978,,1978,OCT,31,STS-D,49.78861,78.1075,0,0.001,16,10/31/1978,10,0
184,FRANCE,1989,Epeios,1989,MAY,11,PMU-L,-21.812,-138.884,0,5,16,5/11/1989,5,0
131,USSR,1961,Korall,1961,OCT,27,NZ-CB,70.7,54.67,1.1,16,16,10/27/1961,10,0.335365854
35,USA,Upshot-Knothole,Annie,1953,MAR,17,NTS-YF,37.0478,-116.0211,90,16,16,3/17/1953,3,27.43902439
91,USSR,1961,,1961,SEP,5,STS-GZ,50.45,77.74,500,16,16,9/5/1961,9,152.4390244
89,USSR,1961,,1961,SEP,1,STS,50,78,660,16,16,9/1/1961,9,201.2195122
81,USA,Redwing,Inca,1956,JUN,21,EN,11.63,162.35,60,15.2,15.2,6/21/1956,6,18.29268293
713,USSR,1980,Angara,1980,DEC,10,null,61.75,66.75,-2485,15,15,12/10/1980,12,-757.6219512
398,USSR,1972,Crater,1972,APR,11,null,37.35,62.05,-1720,15,15,4/11/1972,4,-524.3902439
660,USSR,1979,Sheksna,1979,OCT,7,null,61.85,113.1,-1550,15,15,10/7/1979,10,-472.5609756
609,USSR,1978,Vyatka,1978,OCT,8,null,61.55,112.85,-1545,15,15,10/8/1978,10,-471.0365854
527,USSR,1976,Oka,1976,NOV,5,null,61.458,112.86,-1525,15,15,11/5/1976,11,-464.9390244
914,USSR,1987,Neva 2-2,1987,JUL,24,null,61.45,112.8,-1520,15,15,7/24/1987,7,-463.4146341
912,USSR,1987,Neva 2-1,1987,JUL,7,null,61.5,112.85,-1515,15,15,7/7/1987,7,-461.8902439
777,USSR,1982,Neva-1,1982,OCT,10,null,61.55,112.85,-1500,15,15,10/10/1982,10,-457.3170732
385,USSR,1971,Sapfir-1,1971,OCT,22,null,51.6,54.45,-1140,15,15,10/22/1971,10,-347.5609756
844,USSR,1984,Lira,1984,JUL,21,null,51.371,53.337,-960,15,15,7/21/1984,7,-292.6829268
803,USSR,1983,Lira,1983,JUL,10,null,51.367,53.327,-920,15,15,7/10/1983,7,-280.4878049
802,USSR,1983,Lira,1983,JUL,10,null,51.363,53.306,-910,15,15,7/10/1983,7,-277.4390244
601,USSR,1978,Kraton-2,1978,SEP,21,null,66.598,86.21,-890,15,15,9/21/1978,9,-271.3414634
541,USSR,1977,Meteorit-2,1977,JUL,26,null,69.575,90.375,-880,15,15,7/26/1977,7,-268.2926829
843,USSR,1984,Lira,1984,JUL,21,null,51.358,53.319,-850,15,15,7/21/1984,7,-259.1463415
804,USSR,1983,Lira,1983,JUL,10,null,51.38,53.34,-840,15,15,7/10/1983,7,-256.097561
845,USSR,1984,Lira,1984,JUL,21,null,51.391,53.351,-840,15,15,7/21/1984,7,-256.097561
947,USSR,1988,Rubin-2,1988,AUG,22,null,66.28,78.491,-830,15,15,8/22/1988,8,-253.0487805
609,USA,Bowline,Cypress,1969,FEB,12,NTS-RM,37.16906,-116.21072,-359.66,0,15,2/12/1969,2,-109.652439
852,USA,Anvil,Husky Pup,1975,OCT,24,NTS-RM,19:09.7,-116.17969,-327.96,0,15,10/24/1975,10,-99.98780488
773,USA,Toggle,Delphinium,1972,SEP,26,NTS-YF,37.12136,-116.08572,-295.66,15,15,9/26/1972,9,-90.1402439
683,USA,Mandrel,Can-Green,1970,APR,21,NTS-YF,37.112,-116.083,-274.32,20,15,4/21/1970,4,-83.63414634
366,USA,Niblick,Pipefish,1964,APR,29,NTS-YF,37.03956,-116.02664,-261.92,0,15,4/29/1964,4,-79.85365854
366,USSR,1971,Taiga,1971,MAR,23,null,61.4,56.2,-128,15,15,3/23/1971,3,-39.02439024
367,USSR,1971,Taiga,1971,MAR,23,null,61.4,56.2,-128,15,15,3/23/1971,3,-39.02439024
368,USSR,1971,Taiga,1971,MAR,23,null,61.4,56.2,-128,15,15,3/23/1971,3,-39.02439024
2006,PAKISTAN,Chagai,Chagai-II,1998,MAY,30,CHA,28.49,63.73,-36,15,15,5/30/1998,5,-10.97560976
2007,PAKISTAN,Chagai,Chagai-II,1998,MAY,30,CHA,28.49,63.73,0,15,15,5/30/1998,5,0
148,USSR,1962,Argon-1,1962,FEB,2,STS-D,49.785,77.99694,0,0.001,15,2/2/1962,2,0
248,USSR,1965,,1965,SEP,17,STS-D,49.81722,78.1425,0,0.001,15,9/17/1965,9,0
299,USSR,1968,,1968,JUN,11,STS-D,49.79861,78.15,0,0.001,15,6/11/1968,6,0
323,USSR,1969,,1969,JUL,4,STS-D,49.75417,78.10917,0,0.001,15,7/4/1969,7,0
439,USSR,1973,,1973,OCT,26,STS-D,49.75222,78.1325,0,0.001,15,10/26/1973,10,0
633,USSR,1979,,1979,MAY,6,STS-D,49.76194,77.9825,0,0.001,15,5/6/1979,5,0
661,USSR,1979,,1979,OCT,18,STS-D,49.82417,78.0975,0,0.001,15,10/18/1979,10,0
124,FRANCE,1981,Cadmos,1981,DEC,8,PMU-L,-21.797,-138.927,0,5,15,12/8/1981,12,0
143,FRANCE,1983,Gyges,1983,DEC,7,PMU-L,-21.829,-138.928,0,5,15,12/7/1983,12,0
33,CHINA,,,1984,DEC,19,LN-A,41.737,88.425,0,5,15,12/19/1984,12,0
32,CHINA,,,1984,OCT,3,LN-C,41.5713,88.7216,0,15,15,10/3/1984,10,0
951,USSR,1988,,1988,NOV,12,STS-B,50.04306,78.96889,0,0.001,15,11/12/1988,11,0
36,CHINA,,,1990,MAY,26,LN-C,41.569,88.701,0,15,15,5/26/1990,5,0
47,CHINA,,SS,1996,JUN,8,LN-C,41.66,88.69,0,15,15,6/8/1996,6,0
134,USA,Hardtack I,Rose,1958,JUN,2,EN,11.5411,162.3517,4.5,15,15,6/2/1958,6,1.37195122
4,UK,Mosaic,Mosaic G1,1956,MAY,16,MB,-20.3819,115.5479,31,15,15,5/16/1956,5,9.451219512
6,UK,Buffalo,Buffalo R1/One Tree,1956,SEP,27,SAU-MR,-29.8688,131.6594,31,15,15,9/27/1956,9,9.451219512
31,USA,Snapper,George,1952,JUN,1,NTS-YF,37.0481,-116.0211,90,15,15,6/1/1952,6,27.43902439
44,USA,Upshot-Knothole,Grable,1953,MAY,25,NTS-FF,36.7931,-115.9147,160,15,15,5/25/1953,5,48.7804878
24,FRANCE,1967,Altair,1967,JUN,5,PMU-DE,-21.789,-138.895,295,15,15,6/5/1967,6,89.93902439
2,USA,Alberta,Little Boy,1945,AUG,5,null,34.3914,132.4581,580,15,15,8/5/1945,8,176.8292683
123,USSR,1961,,1961,OCT,12,STS-GZ,50.45,77.75,670,15,15,10/12/1961,10,204.2682927
73,USSR,1958,,1958,OCT,5,NZ,73,55,1200,15,15,10/5/1958,10,365.8536585
121,USSR,1961,,1961,OCT,8,NZ-CB,70.7,54.6,1450,15,15,10/8/1961,10,442.0731707
144,USSR,1961,,1961,NOV,4,NZ,73,55,1770,15,15,11/4/1961,11,539.6341463
185,USSR,1962,,1962,OCT,9,NZ,73,55,3000,15,15,10/9/1962,10,914.6341463
75,USA,Redwing,Erie,1956,MAY,30,EN,11.5444,162.3644,90,14.9,14.9,5/30/1956,5,27.43902439
1021,USA,Grenadier,Vaughn,1985,MAR,15,NTS-YF,37.0581,-116.0453,-425.5,20,14,3/15/1985,3,-129.7256098
930,USA,Quicksilver,Offshore,1979,AUG,8,NTS-YF,21:14.4,-116.00801,-396.54,20,14,8/8/1979,8,-120.8963415
244,USSR,1965,,1965,MAY,11,STS-D,49.77306,77.99139,0,0.001,14,5/11/1965,5,0
463,USSR,1974,,1974,SEP,13,STS-D,49.76972,78.05528,0,0.001,14,9/13/1974,9,0
483,USSR,1975,,1975,AUG,7,STS-D,49.80194,78.13056,0,0.001,14,8/7/1975,8,0
594,USSR,1978,,1978,AUG,29,STS-D,49.81333,78.10861,0,0.001,14,8/29/1978,8,0
92,FRANCE,1979,Philoctete,1979,MAR,9,PMU-R,-21.8,-138.9,0,5,14,3/9/1979,3,0
647,USSR,1979,,1979,JUL,18,STS-D,49.77722,78.1125,0,0.001,14,7/18/1979,7,0
29,USSR,1956,,1956,MAR,16,STS,50,78,0.4,14,14,3/16/1956,3,0.12195122
143,USA,Hardtack I,Hickory,1958,JUN,29,BK,11.4961,162.3708,3,14,14,6/29/1958,6,0.914634146
32,USA,Snapper,How,1952,JUN,5,NTS-YF,37.1386,-116.1178,90,14,14,6/5/1952,6,27.43902439
59,USA,Teapot,Apple-1,1955,MAR,29,NTS-YF,37.0956,-116.1028,150,14,14,3/29/1955,3,45.73170732
62,FRANCE,1974,Taurue,1974,AUG,24,PMU-DE,-21.83,-138.88,270,14,14,8/24/1974,8,82.31707317
20,USA,Buster,Charlie,1951,OCT,30,NTS-YF,37.085,-116.0203,350,14,14,10/30/1951,10,106.7073171
62,USSR,1958,,1958,MAR,15,STS,50,78,965,14,14,3/15/1958,3,294.2073171
76,USA,Redwing,Seminole,1956,JUN,6,EN,11.6764,162.2222,2,13.7,13.7,6/6/1956,6,0.609756098
782,USSR,1982,Vega,1982,OCT,16,null,46.759,48.247,-975,13.5,13.5,10/16/1982,10,-297.2560976
202,USA,Nougat,Fisher,1961,DEC,3,NTS-YF,37.04586,-116.02767,-363.72,13.4,13.4,12/3/1961,12,-110.8902439
17,FRANCE,,Grenat (Georgette),1966,FEB,16,AL-IE,24.0441,5.0412,-403,10,13,2/16/1966,2,-122.8658537
522,USSR,1976,,1976,OCT,20,NZ-NS,73.398,54.812,-300,0.001,13,10/20/1976,10,-91.46341463
249,USA,Nougat,Packrat,1962,JUN,6,NTS-YF,37.04572,-116.03928,-261.98,0,13,6/6/1962,6,-79.87195122
507,USSR,1976,,1976,JAN,15,STS-D,49.81,78.17139,0,0.001,13,1/15/1976,1,0
570,USSR,1978,,1978,MAR,19,STS-SU,49.945,77.704,0,0.001,13,3/19/1978,3,0
152,FRANCE,1985,Cercyon,1985,APR,30,PMU-R,-21.829,-138.952,0,5,13,4/30/1985,4,0
32,FRANCE,1970,Andromede,1970,MAY,15,PMU-DE,-21.83,-138.88,220,13,13,5/15/1970,5,67.07317073
117,USSR,1961,,1961,OCT,4,STS-GZ,50.44,77.76,605,13,13,10/4/1961,10,184.4512195
49,USSR,1957,,1957,SEP,26,STS,50,78,2000,13,13,9/26/1957,9,609.7560976
288,USA,Storax,Bandicoot,1962,OCT,19,NTS-YF,37.03953,-116.02114,-241.3,12.5,12.5,10/19/1962,10,-73.56707317
626,USSR,1979,Galit,1979,JAN,17,null,47.92,48.12,-1000,0.001,12,1/17/1979,1,-304.8780488
762,USA,Grommet,Monero,1972,MAY,19,NTS-YF,37.06469,-116.00175,-537.35,0,12,5/19/1972,5,-163.8262195
894,USA,Fulcrum,Coulommiers,1977,SEP,27,NTS-YF,37:41.1,-116.06756,-530.35,20,12,9/27/1977,9,-161.6920732
964,USA,Praetorian,Akavi,1981,DEC,3,NTS-YF,33:44.4,-116.07084,-494,20,12,12/3/1981,12,-150.6097561
725,USA,Emery,Laguna,1971,JUN,23,NTS-YF,37.02197,-116.02267,-454.92,20,12,6/23/1971,6,-138.695122
